(395, 196)
(359, 176)
(1000, 391)
(727, 370)
(123, 185)
(264, 343)
(254, 406)
(226, 518)
(603, 154)
(365, 502)
(663, 324)
(781, 243)
(664, 472)
(239, 414)
(347, 481)
(176, 297)
(705, 241)
(254, 216)
(225, 180)
(427, 125)
(331, 426)
(638, 226)
(884, 477)
(104, 457)
(388, 225)
(947, 295)
(188, 209)
(891, 235)
(934, 151)
(970, 235)
(837, 273)
(403, 115)
(341, 259)
(349, 327)
(765, 394)
(567, 232)
(421, 276)
(64, 377)
(1011, 346)
(894, 282)
(523, 271)
(671, 444)
(221, 180)
(201, 385)
(594, 331)
(897, 442)
(563, 545)
(693, 319)
(674, 159)
(982, 321)
(477, 288)
(311, 503)
(763, 90)
(963, 289)
(620, 270)
(475, 96)
(702, 135)
(431, 254)
(346, 250)
(987, 63)
(718, 497)
(60, 292)
(604, 246)
(172, 204)
(994, 206)
(170, 271)
(950, 483)
(495, 113)
(85, 202)
(737, 421)
(758, 343)
(174, 63)
(72, 506)
(501, 113)
(938, 93)
(808, 392)
(308, 298)
(728, 347)
(246, 332)
(465, 528)
(125, 179)
(454, 455)
(256, 509)
(370, 104)
(857, 341)
(99, 190)
(854, 452)
(645, 125)
(145, 379)
(256, 292)
(142, 545)
(1009, 66)
(699, 343)
(743, 322)
(1013, 463)
(878, 537)
(126, 191)
(416, 64)
(648, 514)
(852, 448)
(153, 181)
(878, 503)
(763, 156)
(544, 313)
(580, 245)
(64, 545)
(884, 409)
(701, 126)
(103, 329)
(462, 472)
(52, 244)
(362, 513)
(59, 149)
(915, 390)
(935, 512)
(687, 410)
(860, 91)
(841, 413)
(168, 92)
(210, 171)
(446, 277)
(416, 340)
(409, 237)
(183, 138)
(499, 420)
(517, 465)
(556, 431)
(691, 416)
(294, 371)
(548, 525)
(643, 171)
(847, 346)
(1004, 247)
(739, 459)
(688, 267)
(159, 549)
(679, 371)
(356, 440)
(781, 303)
(277, 449)
(233, 281)
(727, 350)
(133, 203)
(517, 476)
(543, 504)
(556, 175)
(184, 468)
(122, 65)
(661, 285)
(454, 255)
