(584, 230)
(651, 195)
(781, 506)
(279, 140)
(249, 462)
(380, 256)
(141, 410)
(249, 172)
(496, 403)
(715, 441)
(689, 334)
(129, 521)
(450, 134)
(347, 298)
(107, 298)
(863, 397)
(150, 516)
(308, 297)
(402, 249)
(888, 344)
(848, 253)
(983, 270)
(319, 443)
(230, 261)
(206, 303)
(817, 158)
(911, 449)
(479, 373)
(969, 292)
(800, 169)
(56, 352)
(871, 165)
(294, 208)
(505, 56)
(702, 158)
(703, 190)
(145, 94)
(116, 122)
(993, 212)
(130, 542)
(278, 449)
(591, 308)
(356, 295)
(575, 300)
(526, 380)
(603, 261)
(286, 142)
(651, 530)
(949, 498)
(306, 486)
(1001, 243)
(116, 289)
(398, 450)
(869, 490)
(733, 376)
(176, 294)
(1022, 259)
(54, 268)
(814, 319)
(779, 242)
(54, 222)
(711, 400)
(320, 341)
(718, 369)
(182, 526)
(379, 192)
(885, 162)
(486, 464)
(824, 441)
(868, 386)
(415, 123)
(409, 281)
(120, 526)
(932, 315)
(656, 332)
(692, 242)
(405, 213)
(518, 334)
(891, 451)
(787, 296)
(744, 270)
(61, 430)
(533, 343)
(695, 225)
(764, 258)
(766, 166)
(381, 166)
(769, 83)
(407, 340)
(78, 549)
(640, 90)
(222, 102)
(762, 342)
(140, 417)
(418, 291)
(783, 154)
(90, 370)
(938, 259)
(976, 362)
(873, 322)
(422, 526)
(829, 108)
(538, 191)
(814, 492)
(657, 291)
(827, 376)
(683, 502)
(272, 227)
(907, 164)
(932, 431)
(971, 66)
(588, 432)
(70, 421)
(828, 90)
(387, 88)
(343, 253)
(665, 285)
(394, 273)
(391, 439)
(587, 259)
(735, 487)
(329, 519)
(172, 178)
(1013, 129)
(433, 448)
(1016, 91)
(926, 463)
(525, 119)
(853, 323)
(595, 464)
(470, 341)
(539, 75)
(537, 413)
(175, 88)
(301, 313)
(469, 95)
(855, 213)
(765, 429)
(131, 484)
(553, 195)
(992, 145)
(566, 531)
(526, 141)
(911, 468)
(304, 158)
(347, 495)
(315, 359)
(591, 89)
(459, 544)
(417, 300)
