(77, -24)
(-8, -39)
(-84, -14)
(-69, -90)
(10, 46)
(-33, 44)
(62, -31)
(-81, -55)
(-29, -44)
(-22, -56)
(26, -63)
(-100, 73)
(-77, 68)
(-53, 73)
(8, 67)
(-42, -19)
(42, -81)
(-42, 43)
(88, 68)
(94, 20)
(-35, -97)
(47, 26)
(77, 71)
(-70, -51)
(-74, -1)
(6, 52)
(6, -38)
(32, -57)
(-34, 39)
(-100, 91)
(-77, -36)
(65, 38)
(38, 91)
(22, 64)
(73, -90)
(84, 64)
(-51, -59)
(-9, -48)
(33, 1)
(-45, -9)
(20, 18)
(-11, 53)
(12, 6)
(-93, -90)
(-34, -74)
(-79, 39)
(47, 32)
(-95, -53)
(31, -7)
(62, 30)
(57, 74)
(-61, 20)
(-19, 27)
(-38, -34)
(-15, 77)
(78, -39)
(-99, -41)
(95, -49)
(50, -15)
(-77, 90)
(-87, -46)
(-87, 6)
(-61, 95)
(59, -64)
(-9, 29)
(-4, -13)
(92, 83)
(-37, -34)
(49, -82)
(42, -60)
(1, 79)
(2, -42)
(-54, -92)
(-80, -12)
(15, 52)
(-23, 57)
(97, 19)
(80, -81)
(-32, -75)
(17, -82)
(37, -6)
(-12, -84)
(82, 15)
(66, 37)
(52, -5)
(-96, 50)
(57, 73)
(-4, 31)
(-53, -75)
(-95, 47)
(-99, 49)
(-4, -76)
(-35, -87)
(31, 9)
(-78, -43)
(18, -89)
(99, -99)
(-38, -54)
(-21, -27)
(16, 6)
(14, 92)
(23, 0)
(-72, -77)
(37, 45)
(-80, 55)
(88, -62)
(23, -86)
(-4, 42)
(-96, -83)
(80, -89)
(-87, 58)
(53, 59)
(26, 49)
(-14, -54)
(-91, -73)
(-87, 61)
(69, 76)
(-90, -66)
(-56, -4)
(10, 92)
(64, -16)
(22, 22)
(-7, 85)
(-52, 97)
(37, 73)
(-52, -8)
(-60, 43)
(48, 1)
(-53, -90)
(-92, -58)
(-90, 80)
(72, -15)
(-100, -67)
(49, -28)
(-47, 56)
(-13, -27)
(-71, 64)
(-88, -73)
(19, -23)
(-75, 53)
(-19, -98)
(-65, -11)
(-100, -73)
(-65, 2)
(-69, 99)
(93, -49)
(87, -71)
(17, 73)
(70, 59)
(-56, 96)
(-55, 88)
(90, -48)
(90, -10)
(59, -78)
(24, 7)
(-19, 17)
(-65, -74)
(85, -26)
(-36, 62)
(-56, -79)
(27, 34)
(-13, -39)
(80, 66)
(-99, -17)
(10, 69)
(-93, -35)
(33, -46)
(25, -22)
(-49, 44)
(82, -92)
(-78, -69)
(-80, 58)
(-96, 20)
(36, -34)
(33, -26)
(45, 87)
(94, -21)
(-67, 7)
(-78, -62)
(-57, 40)
