(483, 428)
(670, 80)
(511, 407)
(1009, 458)
(918, 84)
(690, 524)
(1018, 317)
(470, 57)
(880, 468)
(773, 287)
(279, 380)
(917, 224)
(668, 368)
(186, 218)
(850, 161)
(662, 238)
(557, 164)
(585, 336)
(271, 472)
(466, 153)
(85, 388)
(881, 252)
(681, 410)
(78, 56)
(664, 302)
(515, 203)
(591, 180)
(430, 480)
(286, 69)
(100, 528)
(1020, 366)
(732, 283)
(521, 301)
(110, 193)
(476, 159)
(222, 178)
(756, 161)
(694, 100)
(209, 437)
(269, 366)
(551, 91)
(593, 246)
(459, 255)
(980, 161)
(237, 71)
(170, 408)
(353, 511)
(662, 546)
(149, 452)
(614, 271)
(218, 441)
(377, 68)
(180, 378)
(789, 159)
(319, 426)
(516, 128)
(442, 243)
(621, 385)
(174, 193)
(384, 158)
(537, 434)
(250, 231)
(327, 215)
(912, 359)
(190, 173)
(498, 170)
(352, 98)
(196, 415)
(642, 309)
(249, 454)
(960, 530)
(95, 350)
(671, 64)
(975, 399)
(222, 88)
(449, 289)
(54, 388)
(516, 80)
(282, 459)
(145, 481)
(627, 332)
(310, 539)
(493, 490)
(221, 522)
(288, 402)
(622, 427)
(726, 139)
(934, 415)
(710, 167)
(560, 91)
(948, 389)
(486, 495)
(117, 131)
(580, 496)
(145, 403)
(562, 136)
(556, 285)
(902, 156)
(950, 150)
(302, 325)
