(373, 394)
(888, 440)
(449, 414)
(905, 102)
(171, 317)
(815, 272)
(310, 191)
(643, 120)
(327, 463)
(402, 356)
(461, 198)
(689, 544)
(993, 464)
(637, 515)
(762, 174)
(407, 92)
(719, 413)
(620, 474)
(640, 507)
(786, 506)
(670, 377)
(218, 341)
(397, 493)
(336, 452)
(387, 73)
(591, 333)
(855, 434)
(1011, 53)
(994, 339)
(666, 128)
(711, 178)
(579, 480)
(494, 235)
(786, 272)
(96, 478)
(223, 88)
(710, 228)
(621, 116)
(267, 131)
(972, 541)
(762, 393)
(797, 271)
(674, 344)
(192, 341)
(387, 534)
(625, 369)
(158, 263)
(885, 381)
(943, 105)
(988, 76)
(275, 265)
(264, 301)
(793, 282)
(635, 83)
(505, 501)
(264, 383)
(316, 366)
(60, 534)
(368, 443)
(1014, 243)
(207, 516)
(873, 57)
(887, 159)
(306, 238)
(641, 436)
(904, 474)
(299, 446)
(816, 281)
(636, 497)
(533, 158)
(814, 92)
(58, 450)
(114, 64)
(390, 127)
(914, 197)
(820, 226)
(938, 154)
(396, 63)
(495, 185)
(189, 359)
(544, 50)
(690, 253)
(608, 181)
(936, 312)
(487, 492)
(236, 254)
(391, 240)
(257, 224)
(236, 528)
(773, 500)
(669, 244)
(454, 344)
(585, 129)
(778, 169)
(457, 544)
(705, 118)
(302, 78)
(399, 322)
(366, 282)
(652, 258)
