(689, 341)
(794, 534)
(491, 313)
(467, 84)
(882, 518)
(844, 208)
(692, 266)
(484, 411)
(542, 224)
(1012, 356)
(894, 230)
(901, 452)
(990, 399)
(165, 310)
(622, 415)
(822, 296)
(170, 489)
(565, 399)
(782, 351)
(612, 68)
(973, 166)
(935, 484)
(426, 323)
(864, 204)
(493, 178)
(954, 88)
(464, 453)
(992, 453)
(377, 204)
(308, 370)
(71, 378)
(528, 208)
(521, 50)
(249, 192)
(647, 275)
(856, 278)
(401, 271)
(292, 300)
(78, 493)
(932, 114)
(911, 321)
(207, 515)
(408, 331)
(104, 66)
(876, 454)
(987, 422)
(155, 233)
(930, 126)
(947, 142)
(874, 310)
(202, 82)
(207, 371)
(584, 529)
(466, 500)
(169, 106)
(385, 182)
(133, 513)
(670, 397)
(339, 105)
(226, 497)
(616, 371)
(599, 364)
(1007, 177)
(709, 309)
(427, 65)
(630, 263)
(364, 299)
(671, 517)
(936, 510)
(935, 490)
(210, 195)
(358, 304)
(251, 352)
(364, 500)
(75, 126)
(893, 383)
(648, 396)
(497, 456)
(546, 351)
(1028, 299)
(157, 399)
(360, 322)
(106, 186)
(265, 524)
(241, 185)
(907, 384)
(236, 97)
(899, 517)
(371, 526)
(357, 179)
(122, 306)
(110, 460)
(483, 404)
(140, 440)
(930, 233)
(956, 252)
(83, 278)
(135, 105)
(79, 137)
(1029, 449)
(627, 241)
(96, 162)
(740, 474)
(344, 419)
(83, 235)
(840, 269)
(661, 428)
(455, 70)
(723, 443)
(307, 333)
(757, 60)
(299, 295)
(945, 388)
(252, 183)
(1007, 284)
(632, 56)
(412, 355)
(615, 223)
(515, 358)
(690, 329)
(603, 514)
(475, 420)
(879, 308)
(382, 405)
(433, 478)
(193, 508)
(859, 467)
(87, 88)
(151, 69)
(536, 307)
(718, 110)
(729, 229)
(139, 406)
(729, 119)
(910, 344)
(211, 132)
(685, 134)
(427, 412)
(287, 243)
(138, 166)
(978, 542)
(62, 500)
(163, 403)
(853, 355)
(408, 435)
(374, 348)
(475, 516)
(235, 427)
(449, 396)
(625, 396)
(791, 126)
(606, 99)
(937, 61)
(562, 550)
(918, 66)
(534, 488)
(367, 320)
(892, 422)
(756, 226)
(744, 50)
(393, 238)
(409, 527)
(76, 201)
(363, 78)
(306, 361)
(417, 287)
(181, 458)
(440, 142)
(342, 348)
(271, 251)
(658, 456)
(425, 547)
(74, 240)
(529, 137)
(875, 136)
(661, 265)
(321, 419)
(919, 289)
(110, 162)
(141, 534)
(51, 268)
(827, 526)
(289, 530)
(997, 455)
(691, 281)
(412, 329)
(985, 508)
(324, 216)
(81, 101)
(524, 152)
(686, 367)
(561, 52)
(474, 441)
(1025, 135)
(80, 328)
(916, 54)
(187, 256)
(796, 339)
(560, 294)
(382, 214)
